Level,Damage,Level,Health,Level,HPregen,Level,DefAbs,Level,Damage / Meter,Level,Lifesteal,,,,
5278,38345913.59,5278,1603978238.94954,5278,1207976182.00428,,,,,,,,,,
5279,38382554.92,5279,1607212260.60579,5279,1211595405.12824,,,,,,,,,,
5280,38419219.84,5280,1610452722.91433,5280,1215225358.24812,,,,,,,,,,
5281,38455908.16,5281,1613699532.43558,5281,1218865976.3159,,,,,,,,,,
5282,38492618.67,5282,1616952997.52155,5282,1222517345.79351,,,,,,,,,,
5283,38529353.74,5283,1620212596.72373,5283,1226179489.34411,,,,,,,,,,
5284,38566111.35,5284,1623478563.29996,5284,1229852570.15611,,,,,,,,,,
5285,38602893.05,5285,1626751105.92095,5285,1233536371.85836,,,,,,,,,,
5286,38639698.21,5286,1630030029.66283,5286,1237231132.68869,,,,,,,,,,
5287,38676525.22,5287,1633315341.10131,5287,1240936726.96922,,,,,,,,,,
5288,38713376.61,5288,1636607249.82753,5288,1244653308.49705,,,,,,,,,,
5289,38750252.16,5289,1639905433.25329,5289,1248380901.18603,,,,,,,,,,
5290,38787149.9,5290,1643210380.07229,5290,1252119436.81526,,,,,,,,,,
5291,38824072.08,5291,1646521615.0696,5291,1255869005.04826,,,,,,,,,,
5292,38861016.37,5292,1649839373.71918,5292,1259629711.49921,,,,,,,,,,
5293,38897984.3,5293,1653163560.80483,5293,1263401472.4212,,,,,,,,,,
5294,38934976.77,5294,1656494490.19411,5294,1267184467.18453,,,,,,,,,,
5295,38971991.85,5295,1659832013.87698,5295,1270978563.01218,,,,,,,,,,
5296,39009030.07,5296,1663176064.91333,5296,1274783756.17142,,,,,,,,,,
5297,39046091.78,5297,1666526469.27223,5297,1278600313.12784,,,,,,,,,,
5298,39083177.55,5298,1669883566.53398,5298,1282428232.82223,,,,,,,,,,
5299,39120286.16,5299,1673247236.55298,5299,1286267227.77346,,,,,,,,,,
5300,39157417.96,5300,1676617613.89469,5300,1290117698.81812,,,,,,,,,,
5301,39194573.72,5301,1679994602.33714,5301,1293979576.88283,,,,,,,,,,
5302,39231752.31,5302,1683378184.74413,5302,1297852811.95621,,,,,,,,,,
5303,39268955.06,5303,1686768599.70369,5303,1301737333.78287,,,,,,,,,,
5304,39306180.19,5304,1690165519.29018,5304,1305633541.80692,,,,,,,,,,
5305,39343429.85,5305,1693568973.82335,5305,1309541068.97833,,,,,,,,,,
5306,39380703.33,5306,1696979386.79707,5306,1313460230.30384,,,,,,,,,,
5307,39417998.82,5307,1700396453.13874,5307,1317390909.36366,,,,,,,,,,
5308,39455317.89,5308,1703820179.68887,5308,1321333167.63775,,,,,,,,,,
5309,39492661.32,5309,1707250654.72117,5309,1325287193.0091,,,,,,,,,,
5310,39530027.98,5310,1710687699.23936,5310,1329252848.35657,,,,,,,,,,
5311,39567417.4,5311,1714131763.02727,5311,1333230129.57385,,,,,,,,,,
5312,39604831.89,5312,1717582387.08925,5312,1337219159.54681,,,,,,,,,,
5313,39642268.18,5313,1721039834.75852,5313,1341219931.06191,,,,,,,,,,
5314,39679727.89,5314,1724504067.3673,5314,1345232613.23112,,,,,,,,,,
5315,39717212.09,5315,1727975243.76859,5315,1349257155.99343,,,,,,,,,,
5316,39754718.75,5316,1731453137.11087,5316,1353293338.03175,,,,,,,,,,
5317,39792249.9,5317,1734937754.26436,5317,1357341715.73223,,,,,,,,,,
5318,39829804.11,5318,1738429443.11751,5318,1361401914.44745,,,,,,,,,,
5319,39867381.44,5319,1741927870.29948,5319,1365474038.35196,,,,,,,,,,
5320,39904983.08,5320,1745433384.47509,5320,1369558255.34854,,,,,,,,,,
5321,39942607.76,5321,1748945415.9968,5321,1373654556.73422,,,,,,,,,,
5322,39980256.55,5322,1752464678.30166,5322,1377762831.72323,,,,,,,,,,
5323,40017928.18,5323,1755990578.70365,5323,1381883248.45163,,,,,,,,,,
5324,40055623.15,5324,1759523511.08142,5324,1386015886.2291,,,,,,,,,,
5325,40093342.33,5325,1763063331.76819,5325,1390160698.62143,,,,,,,,,,
5326,40131084.45,5326,1766610284.79476,5326,1394317611.84947,,,,,,,,,,
5327,40168849.26,5327,1770164033.73648,5327,1398486948.42909,,,,,,,,,,
5328,40206639.53,5328,1773724714.82545,5328,1402668508.02119,,,,,,,,,,
5329,40244451.88,5329,1777292680.44077,5329,1406862307.83281,,,,,,,,,,
5330,40282288.34,5330,1780867226.18649,5330,1411068579.22202,,,,,,,,,,
5331,40320149.04,5331,1784449071.65659,5331,1415287428.53603,,,,,,,,,,
5332,40358032.05,5332,1788037987.12573,5332,1419518478.0848,,,,,,,,,,
5333,40395939.74,5333,1791633741.95949,5333,1423762048.07789,,,,,,,,,,
5334,40433869.53,5334,1795236820.032,5334,1428018094.72144,,,,,,,,,,
5335,40471824.57,5335,1798846773.11614,5335,1432286695.11494,,,,,,,,,,
5336,40509802.15,5336,1802463935.09028,5336,1436567958.81137,,,,,,,,,,
5337,40547802.54,5337,1806087986.345,5337,1440861901.66246,,,,,,,,,,
5338,40585827.47,5338,1809719501.13847,5338,1445168449.43772,,,,,,,,,,
5339,40623876.24,5339,1813357810.38524,5339,1449487620.15242,,,,,,,,,,
5340,40661948.32,5340,1817003359.18391,5340,1453819519.46818,,,,,,,,,,
5341,40700044.08,5341,1820656045.77144,5341,1458164320.89362,,,,,,,,,,
5342,40738163.55,5342,1824316118.11047,5342,1462521795.38999,,,,,,,,,,
5343,40776305.82,5343,1827983143.63106,5343,1466892111.88464,,,,,,,,,,
5344,40814472.27,5344,1831657419.90454,5344,1471275382.08474,,,,,,,,,,
5345,40852662.17,5345,1835338774.04577,5345,1475671528.52714,,,,,,,,,,
5346,40890876.13,5346,1839027786.34388,5346,1480080662.66242,,,,,,,,,,
5347,40929112.98,5347,1842723630.5444,5347,1484502861.45052,,,,,,,,,,
5348,40967373.57,5348,1846426927.1897,5348,1488937930.13042,,,,,,,,,,
5349,41005658.12,5349,1850137311.69804,5349,1493386346.69668,,,,,,,,,,
5350,41043966.06,5350,1853855033.42459,5350,1497847476.78698,,,,,,,,,,
5351,41082297.04,5351,1857580080.96329,5351,1502322086.76647,,,,,,,,,,
5352,41120652.53,5352,1861312389.15901,5352,1506809598.79676,,,,,,,,,,
5353,41159031.26,5353,1865052169.79867,5353,1511310625.36898,,,,,,,,,,
5354,41197433.37,5354,1868799076.11118,5354,1515824683.96131,,,,,,,,,,
5355,41235859.85,5355,1872553601.98529,5355,1520352257.3312,,,,,,,,,,
5356,41274308.87,5356,1876315287.65627,5356,1524892993.45198,,,,,,,,,,
5357,41312782.58,5357,1880084233.9084,5357,1529447124.99858,,,,,,,,,,
5358,41351279.55,5358,1883861067.87351,5358,1534014766.18235,,,,,,,,,,
5359,41389800.96,5359,1887644953.12108,5359,1538595835.57434,,,,,,,,,,
5360,41428344.96,5360,1891436140.88283,5360,1543190296.26329,,,,,,,,,,
5361,41466912.76,5361,1895234883.33721,5361,1547798377.34675,,,,,,,,,,
5362,41505504.47,5362,1899040943.62084,5362,1552420040.46216,,,,,,,,,,
5363,41544120.06,5363,1902854801.55937,5363,1557055302.35396,,,,,,,,,,
5364,41582758.95,5364,1906675879.58466,5364,1561704240.55366,,,,,,,,,,
5365,41621421.09,5365,1910504544.25103,5365,1566366872.15934,,,,,,,,,,
5366,41660107.77,5366,1914340785.95426,5366,1571043157.1418,,,,,,,,,,
5367,41698818.26,5367,1918184516.54535,5367,1575733328.35764,,,,,,,,,,
5368,41737551.49,5368,1922035611.68684,5368,1580437189.6374,,,,,,,,,,
5369,41776309.16,5369,1925894440.09625,5369,1585154972.28719,,,,,,,,,,
5370,41815089.74,5370,1929760913.01129,5370,1589886640.12062,,,,,,,,,,
5371,41853894.4,5371,1933634773.92137,5371,1594632365.05824,,,,,,,,,,
5372,41892723.29,5372,1937516030.28547,5372,1599391812.98378,,,,,,,,,,
5373,41931575.74,5373,1941405415.39652,5373,1604165455.74937,,,,,,,,,,
5374,41970452.29,5374,1945301981.59671,5374,1608953113.95166,,,,,,,,,,
5375,42009352.01,5375,1949206231.51181,5375,1613754804.26736,,,,,,,,,,
5376,42048275.15,5376,1953118371.25206,5376,1618570646.76948,,,,,,,,,,
5377,42087221.62,5377,1957038211.58178,5377,1623400817.30369,,,,,,,,,,
5378,42126192.91,5378,1960965395.39989,5378,1628245076.91571,,,,,,,,,,
5379,42165186.4,5379,1964900627.3892,5379,1633103601.01078,,,,,,,,,,
5380,42204205.64,5380,1968843351.02998,5380,1637976352.96284,,,,,,,,,,
5381,42243248.32,5381,1972793540.83907,5381,1642863665.45876,,,,,,,,,,
5382,42282313.27,5382,1976751937.61282,5382,1647765142.88862,,,,,,,,,,
5383,42321402.94,5383,1980718083.19522,5383,1652681117.59876,,,,,,,,,,
5384,42360515.71,5384,1984691852.43665,5384,1657611553.89827,,,,,,,,,,
5385,42399652.89,5385,1988673253.04523,5385,1662556628.01875,,,,,,,,,,
5386,42438814.41,5386,1992662661.05779,5386,1667516100.29949,,,,,,,,,,
5387,42477998.74,5387,1996659849.96102,5387,1672490407.70861,,,,,,,,,,
5388,42517207.09,5388,2000664930.19137,5388,1677479150.81538,,,,,,,,,,
5389,42556439.04,5389,2004677571.53583,5389,1682482504.78708,,,,,,,,,,
5390,42595694.66,5390,2008698727.05592,5390,1687500858.28273,,,,,,,,,,
5391,42634974,5391,2012727089.82975,5391,1692533600.83742,,,,,,,,,,
5392,42674278.37,5392,2016763644.42825,5392,1697581275.53806,,,,,,,,,,
5393,42713604.86,5393,2020807895.12049,5393,1702644062.45099,,,,,,,,,,
5394,42752956.01,5394,2024860221.34853,5394,1707721505.33253,,,,,,,,,,
5395,42792331.25,5395,2028920765.92684,5395,1712813889.44417,,,,,,,,,,
5396,42831728.83,5396,2032988792.98087,5396,1717921391.02881,,,,,,,,,,
5397,42871151.82,5397,2037065055.14206,5397,1723043713.6509,,,,,,,,,,
5398,42910598.15,5398,2041149054.24478,5398,1728181355.26961,,,,,,,,,,
5399,42950068.16,5399,2045241066.18328,5399,1733333961.88977,,,,,,,,,,
5400,42989562.24,5400,2049341205.11243,5400,1738501713.49317,,,,,,,,,,
5401,43029080.08,5401,2053449373.8027,5401,1743684736.83203,,,,,,,,,,
5402,43068620.39,5402,2057565927.84498,5402,1748883052.49776,,,,,,,,,,
5403,43108186.26,5403,2061689912.57053,5403,1754096573.30402,,,,,,,,,,
5404,43147775.47,5404,2065822192.89262,5404,1759325319.85592,,,,,,,,,,
5405,43187388.37,5405,2069962643.6119,5405,1764569577.05639,,,,,,,,,,
5406,43227025.77,5406,2074111166.05549,5406,1769829368.10578,,,,,,,,,,
5407,43266685.98,5407,2078268011.0735,5407,1775104444.82303,,,,,,,,,,
5408,43306371.09,5408,2082432810.26365,5408,1780395096.41634,,,,,,,,,,
5409,43346078.76,5409,2086605706.37092,5409,1785701391.91884,,,,,,,,,,
5410,43385810.42,5410,2090786951.35051,5410,1791023035.25537,,,,,,,,,,
5411,43425566.4,5411,2094976175.518,5411,1796360742.23398,,,,,,,,,,
5412,43465347.29,5412,2099173656.78023,5412,1801713728.39452,,,,,,,,,,
5413,43505150.82,5413,2103379378.37595,5413,1807082660.52396,,,,,,,,,,
5414,43544979.01,5414,2107593374.37852,5414,1812467342.82854,,,,,,,,,,
5415,43584829.89,5415,2111815628.49864,5415,1817867792.57076,,,,,,,,,,
5416,43624704.39,5416,2116046174.3565,5416,1823284144.44488,,,,,,,,,,
5417,43664604.02,5417,2120285131.42341,5417,1828716465.67898,,,,,,,,,,
5418,43704527.99,5418,2124532262.35908,5418,1834164891.03495,,,,,,,,,,
5419,43744475.04,5419,2128787328.34976,5419,1839629119.94298,,,,,,,,,,
5420,43784446.16,5420,2133051078.81636,5420,1845109542.75933,,,,,,,,,,
5421,43824440.6,5421,2137323164.19411,5421,1850605972.94569,,,,,,,,,,
5422,43864459.83,5422,2141603344.77145,5422,1856118640.26556,,,,,,,,,,
5423,43904501.46,5423,2145892237.83075,5423,1861647403.93384,,,,,,,,,,
5424,43944568.71,5424,2150189356.03681,5424,1867192512.83105,,,,,,,,,,
5425,43984658.85,5425,2154494843.48772,5425,1872753922.05699,,,,,,,,,,
5426,44024773.85,5426,2158808572.75947,5426,1878331653.55468,,,,,,,,,,
5427,44064911.54,5427,2163131324.13647,5427,1883925843.37444,,,,,,,,,,
5428,44105074.57,5428,2167462085.24502,5428,1889536398.44074,,,,,,,,,,
5429,44145259.56,5429,2171801500.92337,5429,1895163454.39795,,,,,,,,,,
5430,44185470.02,5430,2176149193.4535,5430,1900807033.35921,,,,,,,,,,
5431,44225704.24,5431,2180505443.60575,5431,1906467203.12621,,,,,,,,,,
5432,44265962.17,5432,2184870239.38629,5432,1912143824.15913,,,,,,,,,,
5433,44306244.54,5433,2189243610.68182,5433,1917837357.3254,,,,,,,,,,
5434,44346549.89,5434,2193625545.99027,5434,1923547664.04555,,,,,,,,,,
5435,44386879.77,5435,2198016074.72591,5435,1929274487.45999,,,,,,,,,,
5436,44427233.87,5436,2202415069.02789,5436,1935018450.36671,,,,,,,,,,
5437,44467611.58,5437,2206822791.22942,5437,1940779137.7894,,,,,,,,,,
5438,44508013.07,5438,2211238996.80014,5438,1946556685.6267,,,,,,,,,,
5439,44548438.36,5439,2215663831.05406,5439,1952351443.15363,,,,,,,,,,
5440,44588888.48,5440,2220097420.83044,5440,1958162988.01663,,,,,,,,,,
5441,44629361.6,5441,2224539912.73431,5441,1963991670.61951,,,,,,,,,,
5442,44669860.15,5442,2228990923.94411,5442,1969837303.28164,,,,,,,,,,
5443,44710381.9,5443,2233450600.06479,5443,1975700397.78168,,,,,,,,,,
5444,44750926.51,5444,2237919069.21221,5444,1981580533.07037,,,,,,,,,,
5445,44791495.49,5445,2242395964.53735,5445,1987478013.84931,,,,,,,,,,
5446,44832089.21,5446,2246881670.9031,5446,1993392742.33753,,,,,,,,,,
5447,44872707.5,5447,2251376472.69448,5447,1999325024.30009,,,,,,,,,,
5448,44913349.57,5448,2255879589.172,5448,2005274436.85914,,,,,,,,,,
5449,44954014.12,5449,2260391940.47712,5449,2011241612.33478,,,,,,,,,,
5450,44994704.9,5450,2264913020.09489,5450,2017226247.39039,,,,,,,,,,
5451,45035417,5451,2269442836.80836,5451,2023228245.40678,,,,,,,,,,
5452,45076155.21,5452,2273981399.40405,5452,2029248074.56191,,,,,,,,,,
5453,45116916.22,5453,2278528976.64677,5453,2035285476.13269,,,,,,,,,,
5454,45157702.41,5454,2283085455.95039,5454,2041340757.35043,,,,,,,,,,
5455,45198512.25,5455,2287650570.55191,5455,2047413656.2062,,,,,,,,,,
5456,45239346.15,5456,2292224866.09926,5456,2053504482.53432,,,,,,,,,,
5457,45280203.9,5457,2296808214.75813,5457,2059612970.71987,,,,,,,,,,
5458,45321084.83,5458,2301400240.74586,5458,2065739597.69186,,,,,,,,,,
5459,45361991.12,5459,2306001338.39403,5459,2071884222.17825,,,,,,,,,,
5460,45402920.8,5460,2310611655.92918,5460,2078046909.16525,,,,,,,,,,
5461,45443874.32,5461,2315230539.04458,5461,2084227476.59456,,,,,,,,,,
5462,45484852.75,5462,2319858785.9016,5462,2090426317.15676,,,,,,,,,,
5463,45525853.62,5463,2324495892.86902,5463,2096643415.82132,,,,,,,,,,
5464,45566879.83,5464,2329141981.09244,5464,2102878671.29115,,,,,,,,,,
5465,45607930.65,5465,2333797349.991,5465,2109132231.89526,,,,,,,,,,
5466,45649005.21,5466,2338461719.5533,5466,2115404285.97067,,,,,,,,,,
5467,45690102.86,5467,2343135377.03451,5467,2121694734.47621,,,,,,,,,,
5468,45731225.93,5468,2347818344.36296,5468,2128003434.00956,,,,,,,,,,
5469,45772371.72,5469,2352509809.33834,5469,2134330827.32468,,,,,,,,,,
5470,45813541.98,5470,2357210857.306,5470,2140676560.82904,,,,,,,,,,
5471,45854736.56,5471,2361921243.54226,5471,2147041200.03321,,,,,,,,,,
5472,45895955.41,5472,2366640421.31546,5472,2153424353.18221,,,,,,,,,,
5473,45937198.86,5473,2371368955.79361,5473,2159826210.6343,,,,,,,,,,
5474,45978465.33,5474,2376106567.98728,5474,2166246923.14987,,,,,,,,,,
5475,46019756.01,5475,2380853556.14156,5475,2172686515.5185,,,,,,,,,,
5476,46061071.95,5476,2385609920.19377,5476,2179144883.83747,,,,,,,,,,
5477,46102411.14,5477,2390375410.26249,5477,2185622348.60583,,,,,,,,,,
5478,46143775.11,5478,2395150286.47282,5478,2192118933.24238,,,,,,,,,,
5479,46185162.32,5479,2399934577.49313,5479,2198634240.46298,,,,,,,,,,
5480,46226573.64,5480,2404728022.13966,5480,2205168716.82006,,,,,,,,,,
5481,46268009,5481,2409530883.36271,5481,2211722389.60606,,,,,,,,,,
5482,46309468.87,5482,2414343188.24919,5482,2218295448.84501,,,,,,,,,,
5483,46350953.58,5483,2419164666.70434,5483,2224887755.50811,,,,,,,,,,
5484,46392461.03,5484,2423995879.97092,5484,2231499238.4572,,,,,,,,,,
5485,46433993.93,5485,2428836286.16142,5485,2238130280.64932,,,,,,,,,,
5486,46475549.93,5486,2433686174.46564,5486,2244780716.09045,,,,,,,,,,
5487,46517130.42,5487,2438545547.81737,5487,2251450569.86007,,,,,,,,,,
5488,46558735.57,5488,2443414422.94511,5488,2258140060.803,,,,,,,,,,
5489,46600363.44,5489,2448293083.80441,5489,2264849019.54848,,,,,,,,,,
5490,46642017.38,5490,2453180710.99294,5490,2271577737.52347,,,,,,,,,,
5491,46683693.72,5491,2458078138.07005,5491,2278326238.98247,,,,,,,,,,
5492,46725395.25,5492,2462985387.19622,5492,2285094718.39413,,,,,,,,,,
5493,46767121.22,5493,2467902182.36234,5493,2291883035.63734,,,,,,,,,,
5494,46808870.53,5494,2472827981.07766,5494,2298690947.18337,,,,,,,,,,
5495,46850645.13,5495,2477763907.61777,5495,2305518915.43601,,,,,,,,,,
5496,46892443.99,5496,2482709133.07467,5496,2312366964.896,,,,,,,,,,
5497,46934265.34,5497,2487664225.91406,5497,2319235124.0661,,,,,,,,,,
5498,46976112.55,5498,2492628918.87712,5498,2326123315.2555,,,,,,,,,,
5499,47017982.6,5499,2497603221.57595,5499,2333031498.89235,,,,,,,,,,
5500,47059877.92,5500,2502587422.5764,5500,2339960477.76919,,,,,,,,,,
5501,47101796.72,5501,2507581532.75343,5501,2346909296.83234,,,,,,,,,,
5502,47143740.27,5502,2512584721.13486,5502,2353878626.322,,,,,,,,,,
5503,47185707.5,5503,2517598120.92689,5503,2360868730.87083,,,,,,,,,,
5504,47227698.91,5504,2522621180.25565,5504,2367878854.81181,,,,,,,,,,
5505,47269714.69,5505,2527653907.10931,5505,2374909636.15728,,,,,,,,,,
5506,47311754.21,5506,2532696596.18268,5506,2381961102.25692,,,,,,,,,,
5507,47353819.9,5507,2537749256.4568,5507,2389033005.14923,,,,,,,,,,
5508,47395907.97,5508,2542811616.53695,5508,2396126090.83145,,,,,,,,,,
5509,47438021.2,5509,2547883686.0805,5509,2403239496.64554,,,,,,,,,,
5510,47480158.42,5510,2552966041.30894,5510,2410374034.37061,,,,,,,,,,
5511,47522320.16,5511,2558057842.86885,5511,2417529390.33063,,,,,,,,,,
5512,47564504.61,5512,2563159951.19291,5512,2424705933.76385,,,,,,,,,,
5513,47606715.38,5513,2568271809.63231,5513,2431903073.39487,,,,,,,,,,
5514,47648948.93,5514,2573393711.82494,5514,2439121452.61585,,,,,,,,,,
5515,47691206.89,5515,2578525669.06979,5515,2446361100.50105,,,,,,,,,,
5516,47733489.75,5516,2583667406.61776,5516,2453622044.94237,,,,,,,,,,
5517,47775796.54,5517,2588819218.54054,5517,2460904144.05841,,,,,,,,,,
5518,47818127.39,5518,2593981403.59435,5518,2468207482.1339,,,,,,,,,,
5519,47860483.64,5519,2599153397.69331,5519,2475532199.63684,,,,,,,,,,
5520,47902862.32,5520,2604335499.75393,5520,2482878494.72229,,,,,,,,,,
5521,47945265.96,5521,2609527717.84983,5521,2490246396.88919,,,,,,,,,,
5522,47987695.55,5522,2614729777.03846,5522,2497635762.03994,,,,,,,,,,
5523,48030147.9,5523,2619942260.9946,5523,2505046673.27617,,,,,,,,,,
5524,48072623.95,5524,2625164891.99552,5524,2512479445.05812,,,,,,,,,,
5525,48115125.53,5525,2630397684.29206,5525,2519933935.46072,,,,,,,,,,
5526,48157650.89,5526,2635640644.52746,5526,2527410172.84911,,,,,,,,,,
5527,48200201.42,5527,2640893782.86276,5527,2534908697.2998,,,,,,,,,,
5528,48242775.45,5528,2646156823.53952,5528,2542428737.00536,,,,,,,,,,
5529,48285373.56,5529,2651430645.054,5529,2549971071.78187,,,,,,,,,,
5530,48327996.22,5530,2656714384.86219,5530,2557535489.02101,,,,,,,,,,
5531,48370641.6,5531,2662008636.26643,5531,2565121675.72734,,,,,,,,,,
5532,48413313.37,5532,2667313118.1088,5532,2572730413.21791,,,,,,,,,,
5533,48456010.58,5533,2672628133.67261,5533,2580361148.30752,,,,,,,,,,
5534,48498730.37,5534,2677953694.46945,5534,2588014667.7026,,,,,,,,,,
5535,48541473.21,5535,2683288937.1601,5535,2595690412.42,,,,,,,,,,
5536,48584242.95,5536,2688635033.13527,5536,2603388705.84067,,,,,,,,,,
5537,48627035.66,5537,2693991412.30065,5537,2611109280.73528,,,,,,,,,,
5538,48669852.99,5538,2699358380.16815,5538,2618852759.66553,,,,,,,,,,
5539,48712694.96,5539,2704735069.32424,5539,2626618577.93953,,,,,,,,,,
5540,48755560.24,5540,2710123248.21118,5540,2634407233.97038,,,,,,,,,,
5541,48798450.88,5541,2715521448.32382,5541,2642218928.85374,,,,,,,,,,
5542,48841365.39,5542,2720929993.08105,5542,2650053351.46992,,,,,,,,,,
5543,48884305.3,5543,2726349469.70803,5543,2657910572.08015,,,,,,,,,,
5544,48927267.67,5544,2731779602.02748,5544,2665791050.84347,,,,,,,,,,
5545,48970255.89,5545,2737219804.79817,5545,2673694386.41413,,,,,,,,,,
5546,49013267.45,5546,2742670684.65289,5546,2681620912.44164,,,,,,,,,,
5547,49056303.3,5547,2748132541.79542,5547,2689570527.0197,,,,,,,,,,
5548,49099365.65,5548,2753604788.73935,5548,2697543695.02939,,,,,,,,,,
5549,49142450.56,5549,2759087457.4679,5549,2705539839.33312,,,,,,,,,,
5550,49185560.5,5550,2764581137.23457,5550,2713559638.24585,,,,,,,,,,
5551,49228694.6,5551,2770085538.98138,5551,2721602776.37443,,,,,,,,,,
5552,49271854.41,5552,2775600384.10046,5552,2729669633.01586,,,,,,,,,,
5553,49315035.78,5553,2781125972.33079,5553,2737760064.75062,,,,,,,,,,
5554,49358243.61,5554,2786662327.25612,5554,2745873967.67221,,,,,,,,,,
5555,49401474.49,5555,2792209750.26818,5555,2754011677.25732,,,,,,,,,,
5556,49444730.23,5556,2797767646.70369,5556,2762173227.99124,,,,,,,,,,
5557,49488011.46,5557,2803336343.56525,5557,2770358823.69217,,,,,,,,,,
5558,49531316.43,5558,2808916142.69064,5558,2778568321.80196,,,,,,,,,,
5559,49574646,5559,2814506751.44498,5559,2786801613.50236,,,,,,,,,,
5560,49617999.32,5560,2820108485.7721,5560,2795059357.5665,,,,,,,,,,
5561,49661378.52,5561,2825720455.88869,5561,2803340959.03161,,,,,,,,,,
5562,49704779.39,5562,2831343879.82768,5562,2811646934.21673,,,,,,,,,,
5563,49748206.9,5563,2836977851.37609,5563,2819976824.70941,,,,,,,,,,
5564,49791658.59,5564,2842622993.98891,5564,2828331469.8714,,,,,,,,,,
5565,49835134.45,5565,2848279012.31957,5565,2836710442.52425,,,,,,,,,,
5566,49878635.65,5566,2853946225.09797,5566,2845113915.9508,,,,,,,,,,
5567,49922160.34,5567,2859624336.06888,5567,2853542096.82605,,,,,,,,,,
5568,49965708.69,5568,2865313664.89717,5568,2861994842.65411,,,,,,,,,,
5569,50009283.72,5569,2871013914.41613,5569,2870472360.3509,,,,,,,,,,
5570,50052881.3,5570,2876725715.03687,5570,2878974535.90097,,,,,,,,,,
5571,50096505.04,5571,2882447839.25297,5571,2887501545.29642,,,,,,,,,,
5572,50140150.97,5572,2888181830.19017,5572,2896053599.74984,,,,,,,,,,
5573,50183823.06,5573,2893926494.87048,5573,2904630728.12192,,,,,,,,,,
5574,50227519.01,5574,2899682116.89419,5574,2913232963.31315,,,,,,,,,,
5575,50271239.93,5575,2905449642.52316,5575,2921860191.87219,,,,,,,,,,
5576,50314985.31,5576,2911227875.14541,5576,2930512917.01464,,,,,,,,,,
5577,50358753.86,5577,2917017410.9038,5577,2939190696.22348,,,,,,,,,,
5578,50402548.07,5578,2922817968.04672,5578,2947893890.04962,,,,,,,,,,
5579,50446366.48,5579,2928630164.58481,5579,2956622203.33466,,,,,,,,,,
5580,50490210.2,5580,2934453719.9023,5580,2965376673.30151,,,,,,,,,,
5581,50534077.44,5581,2940288016.34483,5581,2974156327.59833,,,,,,,,,,
5582,50577969.23,5582,2946133987.79803,5582,2982961857.14157,,,,,,,,,,
5583,50621885.58,5583,2951991646.96713,5583,2991792987.3379,,,,,,,,,,
5584,50665827.67,5584,2957860396.31566,5584,3000649749.43562,,,,,,,,,,
5585,50709793.17,5585,2963740857.58094,5585,3009532840.91487,,,,,,,,,,
5586,50753782.81,5586,2969632432.0052,5586,3018441964.06168,,,,,,,,,,
5587,50797797.94,5587,2975535719.07155,5587,3027376463.4975,,,,,,,,,,
5588,50841837.13,5588,2981449847.18861,5588,3036337415.22584,,,,,,,,,,
5589,50885900.24,5589,2987376348.09627,5589,3045324853.71553,,,,,,,,,,
5590,50929988.26,5590,2993313689.2429,5590,3054338456.91745,,,,,,,,,,
5591,50974101.24,5591,2999263109.27388,5591,3063377922.25159,,,,,,,,,,
5592,51018238.81,5592,3005223711.15916,5592,3072444312.75731,,,,,,,,,,
5593,51062400.62,5593,3011195826.48314,5593,3081536985.37063,,,,,,,,,,
5594,51106588.09,5594,3017179737.05771,5594,3090656316.17976,,,,,,,,,,
5595,51150798.25,5595,3023175480.85258,5595,3099802336.20025,,,,,,,,,,
5596,51195032.95,5596,3029182748.5496,5596,3108975081.11086,,,,,,,,,,
5597,51239293.86,5597,3035201551.51014,5597,3118174242.98849,,,,,,,,,,
5598,51283576.99,5598,3041232224.18742,5598,3127400896.563,,,,,,,,,,
5599,51327887.8,5599,3047274455.83324,5599,3136654035.07276,,,,,,,,,,
5600,51372222.04,5600,3053328257.82416,5600,3145934390.86426,,,,,,,,,,
5601,51416579.24,5601,3059394290.62825,5601,3155242002.90416,,,,,,,,,,
5602,51460962.63,5602,3065471889.91661,5602,3164576199.51952,,,,,,,,,,
5603,51505369.42,5603,3071560798.36997,5603,3173938424.11913,,,,,,,,,,
5604,51549802.03,5604,3077662272.45339,5604,3183327658.80774,,,,,,,,,,
5605,51594258.77,5605,3083775377.05467,5605,3192744285.82276,,,,,,,,,,
5606,51638740.53,5606,3089900093.63045,5606,3202188344.56157,,,,,,,,,,
5607,51683246.38,5607,3096037117.80511,5607,3211660222.57017,,,,,,,,,,
5608,51727776.49,5608,3102185808.00828,5608,3221159608.04469,,,,,,,,,,
5609,51772333.16,5609,3108346473.12947,5609,3230686882.16186,,,,,,,,,,
5610,51816912.1,5610,3114518827.42098,5610,3240241731.29181,,,,,,,,,,
5611,51861515.92,5611,3120703509.51446,5611,3249824544.81676,,,,,,,,,,
5612,51906145.53,5612,3126900202.8241,5612,3259435717.17993,,,,,,,,,,
5613,51950798.14,5613,3133108653.57619,5613,3269074568.10995,,,,,,,,,,
5614,51995475.73,5614,3139329768.83375,5614,3278741851.95806,,,,,,,,,,
5615,52040179.53,5615,3145562302.89319,5615,3288437243.99799,,,,,,,,,,
5616,52084907.07,5616,3151807228.04698,5616,3298160783.2975,,,,,,,,,,
5617,52129659.98,5617,3158064225.26543,5617,3307912861.35834,,,,,,,,,,
