,Damage,Health,Health Regen,Defense Absolute,Damage / Meter,Lifesteal,,Damage,Rend Armor,Critical Factor,Damage/Meter,Super Crit Mult,Attack Speed,Health,Health Regen,Defense Absolute,Land Mine Damage,Wall Health,Orb Size,Cash Bonus,Coin Bonus,Cells / Kill Bonus,Free Upgrades,Recovery Package,Enemy Level Skip
,8813456.778,496326366.373581,255741807.94399,36336431.6049824,,,,,,,,,,,,,,,,,,,,,
,8824763.998,496664272.284195,255949346.739998,36369306.8281998,,,,,,,,,,,,,,,,,,,,,
,8836083.632,497002342.994804,256157009.327991,36402203.312472,,,,,,,,,,,,,,,,,,,,,
,8847415.48,497340512.585411,256364795.708,36435120.5761351,,,,,,,,,,,,,,,,,,,,,
,8858760.465,497678846.976013,256572664.615993,36468059.016053,,,,,,,,,,,,,,,,,,,,,
,8870118.378,498017346.166611,256780657.620002,36501016.7360979,,,,,,,,,,,,,,,,,,,,,
,8881489.45,498355944.237206,256988773.967995,36533994.7267337,,,,,,,,,,,,,,,,,,,,,
,8892873.764,498694740.067795,257196973.292004,36566992.3943604,,,,,,,,,,,,,,,,,,,,,
,8904271.46,499033667.73838,257405295.959997,36600012.255842,,,,,,,,,,,,,,,,,,,,,
,8915682.659,499372727.248962,257613722.08399,36633052.1335144,,,,,,,,,,,,,,,,,,,,,
,8927107.135,499711984.519539,257822271.855999,36666112.8753777,,,,,,,,,,,,,,,,,,,,,
,8938545.573,500051307.710114,258030924.939992,36699191.5405681,,,,,,,,,,,,,,,,,,,,,
,8949997.232,500390828.660683,258239660.856001,36732292.2300133,,,,,,,,,,,,,,,,,,,,,
,8961462.803,500730481.451248,258448540.739994,36765413.4444493,,,,,,,,,,,,,,,,,,,,,
,8972942.099,501070299.041809,258657503.456002,36798555.4959403,,,,,,,,,,,,,,,,,,,,,
,8984435.134,501410215.512367,258866610.139996,36831716.9123582,,,,,,,,,,,,,,,,,,,,,
,8995941.782,501750296.782921,259075799.815989,36864899.7594309,,,,,,,,,,,,,,,,,,,,,
,9007462.628,502090542.85347,259285113.123998,36898102.3954306,,,,,,,,,,,,,,,,,,,,,
,9018997.263,502430920.764015,259494509.119991,36931325.8684851,,,,,,,,,,,,,,,,,,,,,
,9030545.621,502771430.514557,259704049.387999,36964570.3753305,,,,,,,,,,,,,,,,,,,,,
,9042108.221,503112105.065094,259913672.487993,36997833.9655669,,,,,,,,,,,,,,,,,,,,,
,9053684.636,503452944.415627,260123439.556001,37031118.8439941,,,,,,,,,,,,,,,,,,,,,
,9065274.981,503793915.606155,260333289.455994,37064423.6538123,,,,,,,,,,,,,,,,,,,,,
,9076879.726,504134985.676682,260543242.668003,37097749.8942853,,,,,,,,,,,,,,,,,,,,,
,9088498.512,504476253.507202,260753319.367996,37131095.8388852,,,,,,,,,,,,,,,,,,,,,
,9100131.44,504817653.177719,260963499.39599,37164462.79014,,,,,,,,,,,,,,,,,,,,,
,9111778.343,505159184.688232,261173803.199998,37197848.8519218,,,,,,,,,,,,,,,,,,,,,
,9123439.842,505500880.998741,261384189.691991,37231257.0227584,,,,,,,,,,,,,,,,,,,,,
,9135115.249,505842742.109245,261594720.296,37264684.7857859,,,,,,,,,,,,,,,,,,,,,
,9146805.109,506184702.099747,261805333.747993,37298132.9042043,,,,,,,,,,,,,,,,,,,,,
,9158509.216,506526859.850243,262016070.976002,37331602.3108136,,,,,,,,,,,,,,,,,,,,,
,9170227.583,506869116.480736,262226931.707995,37365091.3096138,,,,,,,,,,,,,,,,,,,,,
,9181960.546,507211570.871223,262437875.256004,37398602.0782688,,,,,,,,,,,,,,,,,,,,,
,9193707.515,507554157.101707,262648942.467997,37432132.2118508,,,,,,,,,,,,,,,,,,,,,
,9205469.124,507896875.172188,262860112.97599,37465683.3520877,,,,,,,,,,,,,,,,,,,,,
,9217245.094,508239725.082664,263071407.131999,37499255.4413154,,,,,,,,,,,,,,,,,,,,,
,9229035.678,508582706.833138,263282804.439992,37532847.631534,,,,,,,,,,,,,,,,,,,,,
,9240840.625,508925853.383606,263494305.220001,37566459.9227436,,,,,,,,,,,,,,,,,,,,,
,9252660.177,509269131.774071,263705909.007994,37600093.417344,,,,,,,,,,,,,,,,,,,,,
,9264494.284,509612574.964531,263917657.068002,37633747.3249993,,,,,,,,,,,,,,,,,,,,,
,9276342.785,509956248.874985,264129487.655996,37667421.4455815,,,,,,,,,,,,,,,,,,,,,
,9288205.92,510299955.745438,264341442.195989,37701116.9968186,,,,,,,,,,,,,,,,,,,,,
,9300083.719,510643860.375885,264553479.407998,37734832.3946466,,,,,,,,,,,,,,,,,,,,,
,9311976.019,510987896.846329,264765660.891991,37768567.3270015,,,,,,,,,,,,,,,,,,,,,
,9323883.21,511332065.156769,264977925.063999,37802324.9348752,,,,,,,,,,,,,,,,,,,,,
,9335804.951,511676365.307205,265190333.203993,37836101.4836759,,,,,,,,,,,,,,,,,,,,,
,9347741.457,512020863.217636,265402824.320001,37869899.4902674,,,,,,,,,,,,,,,,,,,,,
,9359692.609,512365492.968063,265615439.083995,37903717.9099139,,,,,,,,,,,,,,,,,,,,,
,9371658.372,512710254.558487,265828136.536003,37937556.7120872,,,,,,,,,,,,,,,,,,,,,
,9383639.355,513055180.948906,266040978.403996,37971415.6729154,,,,,,,,,,,,,,,,,,,,,
,9395634.633,513400206.219322,266253923.27999,38005295.9219345,,,,,,,,,,,,,,,,,,,,,
,9407644.964,513745429.249733,266466971.323998,38039195.8750806,,,,,,,,,,,,,,,,,,,,,
,9419670.074,514090751.160141,266680122.823991,38073116.3260815,,,,,,,,,,,,,,,,,,,,,
,9431710.17,514436270.830544,266893397.812,38107059.3101372,,,,,,,,,,,,,,,,,,,,,
,9443765.077,514781922.340942,267106796.607993,38141021.4047199,,,,,,,,,,,,,,,,,,,,,
,9455834.851,515127738.651337,267320278.076002,38175004.5059574,,,,,,,,,,,,,,,,,,,,,
,9467919.257,515473653.841728,267533883.175995,38209007.2265219,,,,,,,,,,,,,,,,,,,,,
,9480019.133,515819733.832115,267747612.228004,38243031.9713412,,,,,,,,,,,,,,,,,,,,,
,9492133.511,516165945.662498,267961423.807997,38277076.3931514,,,,,,,,,,,,,,,,,,,,,
,9504263.228,516512355.252876,268175379.67599,38311142.4423525,,,,,,,,,,,,,,,,,,,,,
,9516407.609,516858896.68325,268389418.199999,38345228.3381444,,,,,,,,,,,,,,,,,,,,,
,9528567.217,517205602.91362,268603580.531992,38379334.0805274,,,,,,,,,,,,,,,,,,,,,
,9540741.729,517552375.063988,268817846.016001,38413462.1863651,,,,,,,,,,,,,,,,,,,,,
,9552931.337,517899377.934349,269032235.307994,38447608.9787298,,,,,,,,,,,,,,,,,,,,,
,9565136.076,518246479.684708,269246727.736002,38481778.3889493,,,,,,,,,,,,,,,,,,,,,
,9577355.661,518593779.195061,269461323.347996,38515967.3065597,,,,,,,,,,,,,,,,,,,,,
,9589590.585,518941177.585411,269676042.735989,38550177.681961,,,,,,,,,,,,,,,,,,,,,
,9601840.472,519288740.775757,269890865.307998,38584407.4799532,,,,,,,,,,,,,,,,,,,,,
,9614105.986,519636435.806099,270105811.655991,38618659.5566002,,,,,,,,,,,,,,,,,,,,,
,9626385.99,519984262.676437,270320861.011999,38652930.7437742,,,,,,,,,,,,,,,,,,,,,
,9638681.567,520332287.30677,270536013.983993,38687223.616003,,,,,,,,,,,,,,,,,,,,,
,9650992.111,520680443.7771,270751290.300001,38721535.6835588,,,,,,,,,,,,,,,,,,,,,
,9663317.955,521028699.127426,270966670.071995,38755871.5290333,,,,,,,,,,,,,,,,,,,,,
,9675659.131,521377185.197746,271182152.868003,38790225.6370348,,,,,,,,,,,,,,,,,,,,,
,9688015.643,521725770.148064,271397759.599996,38824600.7788272,,,,,,,,,,,,,,,,,,,,,
,9700386.954,522074486.938377,271613469.33999,38858996.0216105,,,,,,,,,,,,,,,,,,,,,
,9712773.995,522423401.488686,271829302.871998,38893412.0437846,,,,,,,,,,,,,,,,,,,,,
,9725176,522772414.918991,272045219.235991,38927850.6566776,,,,,,,,,,,,,,,,,,,,,
,9737593.61,523121626.109291,272261279.568,38962307.8136335,,,,,,,,,,,,,,,,,,,,,
,9750026.47,523470903.219589,272477443.371993,38996786.9100443,,,,,,,,,,,,,,,,,,,,,
,9762474.589,523820378.089882,272693710.184002,39031286.022646,,,,,,,,,,,,,,,,,,,,,
,9774937.941,524170017.76017,272910080.451995,39065806.8203025,,,,,,,,,,,,,,,,,,,,,
,9787416.887,524519789.270454,273126574.224004,39100347.067686,,,,,,,,,,,,,,,,,,,,,
,9799911.13,524869692.620735,273343191.771997,39134910.0177242,,,,,,,,,,,,,,,,,,,,,
,9812420.87,525219760.771011,273559912.48799,39169490.2126895,,,,,,,,,,,,,,,,,,,,,
,9824946.05,525569993.721283,273776736.515999,39204093.7039096,,,,,,,,,,,,,,,,,,,,,
,9837486.372,525920358.511551,273993663.711992,39238717.9745205,,,,,,,,,,,,,,,,,,,,,
,9850042.676,526270855.141815,274210735.020001,39273361.8373223,,,,,,,,,,,,,,,,,,,,,
,9862614.155,526621450.652077,274427889.319994,39308026.6491151,,,,,,,,,,,,,,,,,,,,,
,9875201.239,526972309.842331,274645167.252002,39342713.6547626,,,,,,,,,,,,,,,,,,,,,
,9887803.52,527323234.952583,274862548.191996,39377418.7533372,,,,,,,,,,,,,,,,,,,,,
,9900421.629,527674357.82283,275080053.083989,39412147.4025665,,,,,,,,,,,,,,,,,,,,,
,9913055.086,528025579.573074,275297660.983998,39446895.7287867,,,,,,,,,,,,,,,,,,,,,
,9925704.344,528376999.083313,275515372.195991,39481664.4951978,,,,,,,,,,,,,,,,,,,,,
,9938368.843,528728484.51355,275733207.199999,39516453.5321999,,,,,,,,,,,,,,,,,,,,,
,9951049.083,529080200.66378,275951145.371993,39551265.2718567,,,,,,,,,,,,,,,,,,,,,
,9963744.926,529432048.654007,276169207.176001,39586095.9524405,,,,,,,,,,,,,,,,,,,,,
,9976456.581,529784061.444229,276387372.451994,39620948.0636791,,,,,,,,,,,,,,,,,,,,,
,9989183.441,530136206.074448,276605661.056003,39655821.0391086,,,,,,,,,,,,,,,,,,,,,
,10001926.19,530488416.624664,276824053.275996,39690714.878729,,,,,,,,,,,,,,,,,,,,,
,10014684.56,530840890.854874,277042548.35999,39725628.9041403,,,,,,,,,,,,,,,,,,,,,
,10027458.47,531193431.005081,277261167.539998,39760563.6241424,,,,,,,,,,,,,,,,,,,,,
,10040248.5,531546135.955284,277479889.727991,39795520.1987994,,,,,,,,,,,,,,,,,,,,,
,10053053.8,531899005.705482,277698735.404,39830497.3832473,,,,,,,,,,,,,,,,,,,,,
,10065874.62,532252073.215675,277917684.695993,39865493.7630221,,,,,,,,,,,,,,,,,,,,,
,10078711.87,532605239.605865,278136757.476002,39900514.0055157,,,,,,,,,,,,,,,,,,,,,
,10091564.3,532958570.796051,278355933.583995,39935553.1041362,,,,,,,,,,,,,,,,,,,,,
,10104432.76,533312000.866234,278575212.988004,39970612.3885477,,,,,,,,,,,,,,,,,,,,,
,10117316.77,533665595.736412,278794615.879997,40005694.1212139,,,,,,,,,,,,,,,,,,,,,
,10130216.74,534019388.366585,279014122.09999,40040796.887671,,,,,,,,,,,,,,,,,,,,,
,10143132.31,534373345.796753,279233752.095999,40075917.8318551,,,,,,,,,,,,,,,,,,,,,
,10156064.02,534727402.106918,279453485.099992,40111061.309094,,,,,,,,,,,,,,,,,,,,,
,10169011.06,535081590.25708,279673341.912001,40146226.8105877,,,,,,,,,,,,,,,,,,,,,
,10181974.55,535435943.207237,279893302.179994,40181411.1682084,,,,,,,,,,,,,,,,,,,,,
,10194953.47,535790427.997391,280113365.456002,40216616.89882,,,,,,,,,,,,,,,,,,,,,
,10207948.53,536145077.58754,280333552.379996,40251843.7208864,,,,,,,,,,,,,,,,,,,,,
,10220959.09,536499859.017685,280553842.759989,40287091.8311436,,,,,,,,,,,,,,,,,,,,,
,10233985.95,536854838.207825,280774256.627998,40322359.0519278,,,,,,,,,,,,,,,,,,,,,
,10247028.64,537209916.277962,280994794.303991,40357647.8729669,,,,,,,,,,,,,,,,,,,,,
,10260087.1,537565192.108093,281215414.651999,40392959.4814607,,,,,,,,,,,,,,,,,,,,,
,10273161.45,537920566.818222,281436158.791993,40428290.0308815,,,,,,,,,,,,,,,,,,,,,
,10286251.89,538276073.368347,281657026.564001,40463642.4349571,,,,,,,,,,,,,,,,,,,,,
,10299358.09,538631810.638466,281877997.663995,40499015.9576236,,,,,,,,,,,,,,,,,,,,,
,10312480.44,538987679.748581,282099092.396003,40534408.8180811,,,,,,,,,,,,,,,,,,,,,
,10325619.01,539343614.778694,282320290.439996,40569823.4755293,,,,,,,,,,,,,,,,,,,,,
,10338773.32,539699780.528801,282541591.65199,40605258.5731685,,,,,,,,,,,,,,,,,,,,,
,10351943.42,540056078.118904,282763016.495998,40640716.0342624,,,,,,,,,,,,,,,,,,,,,
,10365129.91,540412474.589005,282984544.811992,40676193.5963473,,,,,,,,,,,,,,,,,,,,,
,10378332.17,540769035.8591,283206196.616,40711690.9473591,,,,,,,,,,,,,,,,,,,,,
,10391550.98,541125794.889191,283427951.731993,40747211.0586897,,,,,,,,,,,,,,,,,,,,,
,10404785.18,541482685.759277,283649830.480002,40782751.1285472,,,,,,,,,,,,,,,,,,,,,
,10418035.89,541839708.46936,283871812.555995,40818310.7905956,,,,,,,,,,,,,,,,,,,,,
,10431302.46,542196895.979439,284093918.264004,40853894.1728987,,,,,,,,,,,,,,,,,,,,,
,10444585.22,542554215.329514,284316127.283997,40889496.8929928,,,,,,,,,,,,,,,,,,,,,
,10457884.06,542911699.479584,284538459.79199,40925119.4020139,,,,,,,,,,,,,,,,,,,,,
,10471199.3,543269315.46965,284760895.771999,40960764.5288897,,,,,,,,,,,,,,,,,,,,,
,10484530.27,543627096.259712,284983434.903992,40996430.8320204,,,,,,,,,,,,,,,,,,,,,
,10497877.57,543985008.889771,285206097.684001,41032117.093678,,,,,,,,,,,,,,,,,,,,,
,10511240.96,544343053.359825,285428863.775994,41067824.8707904,,,,,,,,,,,,,,,,,,,,,
,10524621.12,544701295.589874,285651753.660002,41103553.2848297,,,,,,,,,,,,,,,,,,,,,
,10538016.91,545059669.65992,285874767.031996,41139301.857524,,,,,,,,,,,,,,,,,,,,,
,10551428.99,545418175.569962,286097863.235989,41175073.302473,,,,,,,,,,,,,,,,,,,,,
,10564857.23,545776879.239998,286321103.711998,41210864.5363489,,,,,,,,,,,,,,,,,,,,,
,10578301.75,546135681.790031,286544447.355991,41246677.2856797,,,,,,,,,,,,,,,,,,,,,
,10591762.54,546494649.14006,286767894.151999,41282509.6543374,,,,,,,,,,,,,,,,,,,,,
,10605239.42,546853781.290085,286991464.739993,41318364.2168499,,,,,,,,,,,,,,,,,,,,,
,10618732.9,547213012.320107,287215138.656001,41354239.3891533,,,,,,,,,,,,,,,,,,,,,
,10632242.37,547572441.110123,287438936.043994,41390136.0769116,,,,,,,,,,,,,,,,,,,,,
,10645768.08,547932034.700134,287662836.904003,41426052.9775967,,,,,,,,,,,,,,,,,,,,,
,10659310.44,548291727.170143,287886861.395996,41461991.9873367,,,,,,,,,,,,,,,,,,,,,
,10672868.6,548651584.440147,288110989.05599,41497950.1076036,,,,,,,,,,,,,,,,,,,,,
,10686443.53,549011606.510147,288335240.363998,41533930.2521253,,,,,,,,,,,,,,,,,,,,,
,10700034.69,549371760.420143,288559595.127992,41569931.6000379,,,,,,,,,,,,,,,,,,,,,
,10713642.1,549732046.170136,288784053.06,41605954.8874053,,,,,,,,,,,,,,,,,,,,,
,10727265.94,550092463.760124,289008654.959993,41641996.9460997,,,,,,,,,,,,,,,,,,,,,
,10740906.11,550453145.030106,289233339.836002,41678061.5378489,,,,,,,,,,,,,,,,,,,,,
,10754562.56,550813892.220085,289458168.839995,41714146.400189,,,,,,,,,,,,,,,,,,,,,
,10768235.82,551174804.21006,289683080.516004,41750252.6355199,,,,,,,,,,,,,,,,,,,,,
,10781925.07,551535848.040031,289908115.999997,41786380.1590417,,,,,,,,,,,,,,,,,,,,,
,10795630.97,551897056.669998,290133275.11599,41822529.1980183,,,,,,,,,,,,,,,,,,,,,
,10809353.11,552258397.139961,290358537.687999,41858697.6019219,,,,,,,,,,,,,,,,,,,,,
,10823092.02,552619902.40992,290583923.603992,41894888.2844802,,,,,,,,,,,,,,,,,,,,,
,10836846.8,552981572.479874,290809412.992001,41931099.3224295,,,,,,,,,,,,,,,,,,,,,
,10850618.24,553343341.429825,291035026.011994,41967331.3093697,,,,,,,,,,,,,,,,,,,,,
,10864406.65,553705308.139771,291260742.344002,42003586.4229645,,,,,,,,,,,,,,,,,,,,,
,10878211.1,554067472.609711,291486582.323996,42039859.7142865,,,,,,,,,,,,,,,,,,,,,
,10892032.24,554429637.079651,291712525.471989,42076156.8683271,,,,,,,,,,,,,,,,,,,,,
,10905869.8,554792065.229584,291938592.395998,42112472.6512307,,,,,,,,,,,,,,,,,,,,,
,10919723.75,555154625.219513,292164762.487991,42148810.2039891,,,,,,,,,,,,,,,,,,,,,
,10933594.58,555517317.049438,292391056.371999,42185169.4418024,,,,,,,,,,,,,,,,,,,,,
,10947481.54,555880206.639359,292617453.567993,42221548.9773426,,,,,,,,,,,,,,,,,,,,,
,10961385.57,556243228.069275,292843974.252001,42257950.3675376,,,,,,,,,,,,,,,,,,,,,
,10975305.79,556606381.339188,293070598.407995,42294372.3675235,,,,,,,,,,,,,,,,,,,,,
,10989242.38,556969666.449097,293297346.196003,42330815.5709002,,,,,,,,,,,,,,,,,,,,,
,11003195.89,557333083.399002,293524197.151996,42367280.7137318,,,,,,,,,,,,,,,,,,,,,
,11017166.14,557696698.108902,293751171.73999,42403765.3910903,,,,,,,,,,,,,,,,,,,,,
,11031152.64,558060444.658798,293978249.799998,42440272.4319035,,,,,,,,,,,,,,,,,,,,,
,11045156.01,558424388.968689,294205451.347991,42476799.5737078,,,,,,,,,,,,,,,,,,,,,
,11059175.75,558788399.198578,294432756.208,42513348.4277028,,,,,,,,,,,,,,,,,,,,,
,11073212.64,559152607.188461,294660184.859993,42549917.3826887,,,,,,,,,,,,,,,,,,,,,
,11087265.79,559516947.018341,294887737.000002,42586509.8035294,,,,,,,,,,,,,,,,,,,,,
,11101335.58,559881484.608215,295115372.131995,42623120.6564971,,,,,,,,,,,,,,,,,,,,,
,11115422.35,560246088.118088,295343151.376004,42659754.3817196,,,,,,,,,,,,,,,,,,,,,
,11129525.39,560610889.387955,295571033.931997,42696409.7071969,,,,,,,,,,,,,,,,,,,,,
,11143645.28,560975954.337814,295799019.49599,42733084.2280011,,,,,,,,,,,,,,,,,,,,,
,11157782.03,561341019.287674,296027149.347999,42769781.3666601,,,,,,,,,,,,,,,,,,,,,
,11171935.39,561706281.997528,296255362.015992,42806497.3614462,,,,,,,,,,,,,,,,,,,,,
,11186105.72,562071676.547379,296483698.332001,42843237.1612869,,,,,,,,,,,,,,,,,,,,,
,11200292.5,562437202.937225,296712158.439994,42879996.2989186,,,,,,,,,,,,,,,,,,,,,
,11214496.02,562802927.087067,296940721.716002,42916778.732805,,,,,,,,,,,,,,,,,,,,,
,11228716.47,563168783.076904,297169408.767996,42953580.6164184,,,,,,,,,,,,,,,,,,,,,
,11242953.46,563534770.906738,297398198.987989,42990404.4394866,,,,,,,,,,,,,,,,,,,,,
,11257207.44,563900890.576569,297627112.855998,43027248.6179456,,,,,,,,,,,,,,,,,,,,,
,11271477.98,564267208.006393,297856150.659991,43064114.7629956,,,,,,,,,,,,,,,,,,,,,
,11285765.66,564633657.276215,298085270.991999,43101002.3387003,,,,,,,,,,,,,,,,,,,,,
,11300069.88,565000238.386032,298314535.611993,43137909.024932,,,,,,,,,,,,,,,,,,,,,
,11314391.25,565367083.175842,298543903.528001,43174839.3466185,,,,,,,,,,,,,,,,,,,,,
,11328729.22,565733927.965652,298773374.611995,43211790.0236958,,,,,,,,,,,,,,,,,,,,,
,11343084.3,566101036.435455,299002989.664003,43248761.649764,,,,,,,,,,,,,,,,,,,,,
,11357455.98,566468210.825256,299232687.851996,43285753.4616232,,,,,,,,,,,,,,,,,,,,,
,11371844.24,566835582.975052,299462509.52799,43322768.654537,,,,,,,,,,,,,,,,,,,,,
,11386250.02,567203086.964844,299692454.851998,43359804.0332418,,,,,,,,,,,,,,,,,,,,,
,11400672.22,567570788.71463,299922524.111991,43396861.0393374,,,,,,,,,,,,,,,,,,,,,
,11415111.59,567938556.384415,300152676.06,43433937.7224239,,,,,,,,,,,,,,,,,,,,,
,11429567.78,568306521.814194,300382972.119993,43471035.7785013,,,,,,,,,,,,,,,,,,,,,
,11444040.75,568674619.083969,300613371.348002,43508156.7916335,,,,,,,,,,,,,,,,,,,,,
,11458530.82,569042848.193741,300843873.887995,43545298.2449565,,,,,,,,,,,,,,,,,,,,,
,11473037.53,569411275.063507,301074520.844004,43582460.4776704,,,,,,,,,,,,,,,,,,,,,
,11487561.43,569779833.77327,301305250.343997,43619643.9137752,,,,,,,,,,,,,,,,,,,,,
,11502102.89,570148656.163025,301536103.47599,43656849.5437348,,,,,,,,,,,,,,,,,,,,,
,11516660.52,570517478.55278,301767080.399999,43694075.2170213,,,,,,,,,,,,,,,,,,,,,
,11531235.46,570886498.70253,301998181.115992,43731322.7449626,,,,,,,,,,,,,,,,,,,,,
,11545827.19,571255650.692276,302229364.520001,43768591.4762948,,,,,,,,,,,,,,,,,,,,,
,11560436.13,571624934.522018,302460692.035994,43805882.0622818,,,,,,,,,,,,,,,,,,,,,
,11575061.52,571994416.111755,302692122.864002,43843192.0979957,,,,,,,,,,,,,,,,,,,,,
,11589704.55,572364029.541489,302923656.859996,43880525.4299644,,,,,,,,,,,,,,,,,,,,,
,11604364.62,572733840.731216,303155335.127989,43917879.117324,,,,,,,,,,,,,,,,,,,,,
,11619041.35,573103717.840942,303387096.227998,43955254.7712744,,,,,,,,,,,,,,,,,,,,,
,11633735.66,573473858.630661,303619001.295991,43992650.9230797,,,,,,,,,,,,,,,,,,,,,
,11648446.37,573844065.340378,303851009.979999,44030068.2206119,,,,,,,,,,,,,,,,,,,,,
,11663174.66,574214403.890091,304083121.671993,44067507.2031989,,,,,,,,,,,,,,,,,,,,,
,11677919.98,574584940.199799,304315377.332001,44104966.1171768,,,,,,,,,,,,,,,,,,,,,
,11692682,574955674.269501,304547715.983994,44142447.5065455,,,,,,,,,,,,,,,,,,,,,
,11707461.71,575326474.259201,304780178.268003,44179951.5137689,,,,,,,,,,,,,,,,,,,,,
,11722257.95,575697472.008896,305012764.503996,44217475.4523833,,,,,,,,,,,,,,,,,,,,,
,11737071.51,576068601.598587,305245474.22799,44255020.6791886,,,,,,,,,,,,,,,,,,,,,
,11751902.34,576439863.028275,305478266.623998,44292586.6853847,,,,,,,,,,,,,,,,,,,,,
,11766750.16,576811256.297958,305711203.451992,44330173.8101717,,,,,,,,,,,,,,,,,,,,,
,11781615.24,577182847.327637,305944243.288,44367784.0616135,,,,,,,,,,,,,,,,,,,,,
,11796497.62,577554636.11731,306177407.059993,44405414.4140461,,,,,,,,,,,,,,,,,,,,,
,11811397.19,577926490.826981,306410673.856002,44443066.3090696,,,,,,,,,,,,,,,,,,,,,
,11826313.49,578298543.296646,306644064.587995,44480739.4922839,,,,,,,,,,,,,,,,,,,,,
,11841247.27,578670727.606308,306877578.968004,44518433.1156892,,,,,,,,,,,,,,,,,,,,,
,11856198.24,579043043.755966,307111196.355997,44556149.2721492,,,,,,,,,,,,,,,,,,,,,
,11871166.4,579415557.665619,307344937.67999,44593886.8016001,,,,,,,,,,,,,,,,,,,,,
,11886151.85,579788269.335266,307578782.171999,44631646.5249057,,,,,,,,,,,,,,,,,,,,,
,11901154.34,580161046.924912,307812750.455992,44669424.5107384,,,,,,,,,,,,,,,,,,,,,
,11916174.46,580534022.274551,308046821.892001,44707226.9800258,,,,,,,,,,,,,,,,,,,,,
,11931210.98,580907129.464188,308281016.975994,44745048.5598401,,,,,,,,,,,,,,,,,,,,,
,11946265.59,581280368.49382,308515335.852002,44782891.8247093,,,,,,,,,,,,,,,,,,,,,
,11961337.12,581653739.363449,308749758.039996,44820758.2162332,,,,,,,,,,,,,,,,,,,,,
,11976426.13,582027307.993073,308984303.875989,44858644.311884,,,,,,,,,,,,,,,,,,,,,
,11991532.27,582401008.462692,309218973.487998,44896552.6013897,,,,,,,,,,,,,,,,,,,,,
,12006655.69,582774840.772308,309453746.427991,44934481.6702862,,,,,,,,,,,,,,,,,,,,,
,12021796.72,583148804.921921,309688642.855999,44972431.6033736,,,,,,,,,,,,,,,,,,,,,
,12036954.56,583522966.831528,309923642.595993,45010404.4087158,,,,,,,,,,,,,,,,,,,,,
,12052130.16,583897326.501129,310158765.968001,45048396.7485849,,,,,,,,,,,,,,,,,,,,,
,12067322.56,584271752.090729,310394013.291995,45086410.7735089,,,,,,,,,,,,,,,,,,,,,
,12082532.96,584646441.360321,310629363.624003,45124449.0274875,,,,,,,,,,,,,,,,,,,,,
,12097760.36,585021196.549912,310864837.747996,45162506.3919931,,,,,,,,,,,,,,,,,,,,,
,12113005.15,585396149.499496,311100415.18399,45200584.9327536,,,,,,,,,,,,,,,,,,,,,
,12128267.29,585771234.289078,311336116.107998,45238684.6192409,,,,,,,,,,,,,,,,,,,,,
,12143546.95,586146384.998657,311571920.503991,45276805.821183,,,,,,,,,,,,,,,,,,,,,
,12158844.04,586521799.388229,311807869.012,45314950.0649799,,,,,,,,,,,,,,,,,,,,,
,12174158.39,586897279.6978,312043920.831993,45353113.6737038,,,,,,,,,,,,,,,,,,,,,
,12189490.23,587273023.687363,312280075.820002,45391300.0698824,,,,,,,,,,,,,,,,,,,,,
,12204839.39,587648833.596924,312516354.295995,45429507.330252,,,,,,,,,,,,,,,,,,,,,
,12220205.8,588024775.346481,312752756.868004,45467735.6244123,,,,,,,,,,,,,,,,,,,,,
,12235589.69,588400914.856033,312989262.447997,45505987.5540274,,,,,,,,,,,,,,,,,,,,,
,12250991.44,588777252.12558,313225891.81999,45544257.5765696,,,,,,,,,,,,,,,,,,,,,
,12266409.91,589153655.315125,313462644.823999,45582551.5466304,,,,,,,,,,,,,,,,,,,,,
,12281846.27,589530322.184662,313699501.299992,45620866.6624181,,,,,,,,,,,,,,,,,,,,,
,12297300.26,589907054.974197,313936481.264001,45659201.2007967,,,,,,,,,,,,,,,,,,,,,
,12312771.72,590283919.603729,314173584.875994,45697559.5442301,,,,,,,,,,,,,,,,,,,,,
,12328260.5,590660981.993256,314410792.104002,45735938.7518543,,,,,,,,,,,,,,,,,,,,,
,12343766.92,591038176.222778,314648102.179996,45774338.8236694,,,,,,,,,,,,,,,,,,,,,
,12359290.81,591415502.292297,314885556.687989,45812759.6748754,,,,,,,,,,,,,,,,,,,,,
,12374832.01,591793026.121811,315123114.347998,45851203.3983361,,,,,,,,,,,,,,,,,,,,,
,12390390.93,592170681.791321,315360795.655991,45889667.9859878,,,,,,,,,,,,,,,,,,,,,
,12405967.46,592548469.300827,315598580.275999,45928154.1162302,,,,,,,,,,,,,,,,,,,,,
,12421561.08,592926454.570328,315836488.687993,45966661.5346635,,,,,,,,,,,,,,,,,,,,,
,12437172.71,593304571.679825,316074520.748001,46005190.6381517,,,,,,,,,,,,,,,,,,,,,
,12452802.05,593682820.629318,316312655.959994,46043741.7930306,,,,,,,,,,,,,,,,,,,,,
,12468448.44,594061333.258804,316550914.964003,46082312.9064365,,,,,,,,,,,,,,,,,,,,,
,12484112.84,594439911.808289,316789277.279996,46120906.6105611,,,,,,,,,,,,,,,,,,,,,
,12499794.7,594818622.197769,317027763.24399,46159522.1388126,,,,,,,,,,,,,,,,,,,,,
,12515494.17,595197464.427246,317266372.839998,46198157.995319,,,,,,,,,,,,,,,,,,,,,
